,id,name
17858,SH.ACS.NOFP.Q2.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q2
17859,SH.ACS.NOFP.Q3.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q3
17860,SH.ACS.NOFP.Q4.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q4
17861,SH.ACS.NOFP.Q5.ZS,Problems in accessing health care (concern there may not be a female provider) (% of women): Q5 (highest)
17862,SH.ACS.PERM.Q1.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q1 (lowest)
17863,SH.ACS.PERM.Q2.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q2
17864,SH.ACS.PERM.Q3.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q3
17865,SH.ACS.PERM.Q4.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q4
17866,SH.ACS.PERM.Q5.ZS,Problems in accessing health care (getting permission to go for treatment) (% of women): Q5 (highest)
17867,SH.ACS.PROB.Q1.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q1 (lowest)
17868,SH.ACS.PROB.Q2.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q2
17869,SH.ACS.PROB.Q3.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q3
17870,SH.ACS.PROB.Q4.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q4
17871,SH.ACS.PROB.Q5.ZS,Problems in accessing health care (any of the specified problems) (% of women): Q5 (highest)
17872,SH.ACS.TRAN.Q1.ZS,Problems in accessing health care (having to take transport) (% of women): Q1 (lowest)
17873,SH.ACS.TRAN.Q2.ZS,Problems in accessing health care (having to take transport) (% of women): Q2
17874,SH.ACS.TRAN.Q3.ZS,Problems in accessing health care (having to take transport) (% of women): Q3
17875,SH.ACS.TRAN.Q4.ZS,Problems in accessing health care (having to take transport) (% of women): Q4
17876,SH.ACS.TRAN.Q5.ZS,Problems in accessing health care (having to take transport) (% of women): Q5 (highest)
17877,SH.ACS.WHER.Q1.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q1 (lowest)
17878,SH.ACS.WHER.Q2.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q2
17879,SH.ACS.WHER.Q3.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q3
17880,SH.ACS.WHER.Q4.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q4
17881,SH.ACS.WHER.Q5.ZS,Problems in accessing health care (knowing where to go for treatment) (% of women): Q5 (highest)
17882,SH.ADM.INPT,Inpatient admission rate (% of population )
17883,SH.ALC.PCAP.FE.LI,"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)"
17884,SH.ALC.PCAP.LI,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)"
17885,SH.ALC.PCAP.MA.LI,"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)"
17886,SH.ANM.ALLW.ZS,Prevalence of anemia among women of reproductive age (% of women ages 15-49)
17887,SH.ANM.CHLD.ZS,Prevalence of anemia among children (% of children ages 6-59 months)
17888,SH.ANM.NPRG.ZS,Prevalence of anemia among non-pregnant women (% of women ages 15-49)
17889,SH.CON.1524.FE.ZS,"Condom use, population ages 15-24, female (% of females ages 15-24)"
17890,SH.CON.1524.MA.ZS,"Condom use, population ages 15-24, male (% of males ages 15-24)"
17891,SH.CON.AIDS.FE.ZS,"Condom use at last high-risk sex, adult female (% ages 15-49)"
17892,SH.CON.AIDS.MA.ZS,"Condom use at last high-risk sex, adult male (% ages 15-49)"
17893,SH.DR.TOTL,Number of Doctors
17894,SH.DTH.0509,Number of deaths ages 5-9 years
17895,SH.DTH.0509.FE,"Number of deaths ages 5-9 years, female"
17896,SH.DTH.0509.MA,"Number of deaths ages 5-9 years, male"
17897,SH.DTH.0514,Number of deaths ages 5-14 years
17898,SH.DTH.1014,Number of deaths ages 10-14 years
17899,SH.DTH.1014.FE,"Number of deaths ages 10-14 years, female"
17900,SH.DTH.1014.MA,"Number of deaths ages 10-14 years, male"
17901,SH.DTH.1019,Number of deaths ages 10-19 years
17902,SH.DTH.1019.FE,"Number of deaths ages 10-19 years, female"
17903,SH.DTH.1019.MA,"Number of deaths ages 10-19 years, male"
17904,SH.DTH.1519,Number of deaths ages 15-19 years
17905,SH.DTH.1519.FE,"Number of deaths ages 15-19 years, female"
17906,SH.DTH.1519.MA,"Number of deaths ages 15-19 years, male"
17907,SH.DTH.2024,Number of deaths ages 20-24 years
17908,SH.DTH.2024.FE,"Number of deaths ages 20-24 years, female"
17909,SH.DTH.2024.MA,"Number of deaths ages 20-24 years, male"
17910,SH.DTH.COMM.0004.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, female (% of female population ages 0-4)"
17911,SH.DTH.COMM.0004.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4, male (% of male population ages 0-4)"
17912,SH.DTH.COMM.0004.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 0-4 (% of population ages 0-4)"
17913,SH.DTH.COMM.0514.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, female (% of female population ages 5-14)"
17914,SH.DTH.COMM.0514.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14, male (% of male population ages 5-14)"
17915,SH.DTH.COMM.0514.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 5-14 (% of population ages 5-14)"
17916,SH.DTH.COMM.1559.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, female (% of female population ages 15-59)"
17917,SH.DTH.COMM.1559.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59, male (% of male population ages 15-59)"
17918,SH.DTH.COMM.1559.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 15-59 (% of population ages 15-59)"
17919,SH.DTH.COMM.60UP.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+, female (% of female population ages 60+)"
17920,SH.DTH.COMM.60UP.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+, male (% of male population ages 60+)"
17921,SH.DTH.COMM.60UP.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, ages 60+ (% of population ages 60+)"
17922,SH.DTH.COMM.FE.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, female (% of female population)"
17923,SH.DTH.COMM.MA.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions, male (% of male population)"
17924,SH.DTH.COMM.ZS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)"
17925,SH.DTH.IMRT,Number of infant deaths
17926,SH.DTH.IMRT.FE,"Number of infant deaths, female"
17927,SH.DTH.IMRT.MA,"Number of infant deaths, male"
17928,SH.DTH.INJR.0004.FE.ZS,"Cause of death, by injury, ages 0-4, female (% of female population ages 0-4)"
17929,SH.DTH.INJR.0004.MA.ZS,"Cause of death, by injury, ages 0-4, male (% of male population ages 0-4)"
17930,SH.DTH.INJR.0004.ZS,"Cause of death, by injury, ages 0-4 (% of population ages 0-4)"
17931,SH.DTH.INJR.0514.FE.ZS,"Cause of death, by injury, ages 5-14, female (% of female population ages 5-14)"
17932,SH.DTH.INJR.0514.MA.ZS,"Cause of death, by injury, ages 5-14, male (% of male population ages 5-14)"
17933,SH.DTH.INJR.0514.ZS,"Cause of death, by injury, ages 5-14 (% of population ages 5-14)"
17934,SH.DTH.INJR.1559.FE.ZS,"Cause of death, by injury, ages 15-59, female (% of female population ages 15-59)"
17935,SH.DTH.INJR.1559.MA.ZS,"Cause of death, by injury, ages 15-59, male (% of male population ages 15-59)"
17936,SH.DTH.INJR.1559.ZS,"Cause of death, by injury, ages 15-59 (% of population ages 15-59)"
17937,SH.DTH.INJR.60UP.FE.ZS,"Cause of death, by injury, ages 60+, female (% of female population ages 60+)"
17938,SH.DTH.INJR.60UP.MA.ZS,"Cause of death, by injury, ages 60+, male (% of male population ages 60+)"
17939,SH.DTH.INJR.60UP.ZS,"Cause of death, by injury, ages 60+ (% of population ages 60+)"
17940,SH.DTH.INJR.FE.ZS,"Cause of death, by injury, female (% of female population)"
17941,SH.DTH.INJR.MA.ZS,"Cause of death, by injury, male (% of male population)"
17942,SH.DTH.INJR.ZS,"Cause of death, by injury (% of total)"
17943,SH.DTH.MORT,Number of under-five deaths
17944,SH.DTH.MORT.FE,"Number of under-five deaths, female"
17945,SH.DTH.MORT.MA,"Number of under-five deaths, male"
17946,SH.DTH.NCOM.0004.FE.ZS,"Cause of death, by non-communicable diseases, ages 0-4, female (% of female population ages 0-4)"
17947,SH.DTH.NCOM.0004.MA.ZS,"Cause of death, by non-communicable diseases, ages 0-4, male (% of male population ages 0-4)"
17948,SH.DTH.NCOM.0004.ZS,"Cause of death, by non-communicable diseases, ages 0-4 (% of population ages 0-4)"
17949,SH.DTH.NCOM.0514.FE.ZS,"Cause of death, by non-communicable diseases, ages 5-14, female (% of female population ages 5-14)"
17950,SH.DTH.NCOM.0514.MA.ZS,"Cause of death, by non-communicable diseases, ages 5-14, male (% of male population ages 5-14)"
17951,SH.DTH.NCOM.0514.ZS,"Cause of death, by non-communicable diseases, ages 5-14 (% of population ages 5-14)"
17952,SH.DTH.NCOM.1559.FE.ZS,"Cause of death, by non-communicable diseases, ages 15-59, female (% of female population ages 15-59)"
17953,SH.DTH.NCOM.1559.MA.ZS,"Cause of death, by non-communicable diseases, ages 15-59, male (% of male population ages 15-59)"
17954,SH.DTH.NCOM.1559.ZS,"Cause of death, by non-communicable diseases, ages 15-59 (% of population ages 15-59)"
17955,SH.DTH.NCOM.60UP.FE.ZS,"Cause of death, by non-communicable diseases, ages 60+, female (% of female population ages 60+)"
17956,SH.DTH.NCOM.60UP.MA.ZS,"Cause of death, by non-communicable diseases, ages 60+, male (% of male population ages 60+)"
17957,SH.DTH.NCOM.60UP.ZS,"Cause of death, by non-communicable diseases, ages 60+ (% of population ages 60+)"
17958,SH.DTH.NCOM.FE.ZS,"Cause of death, by non-communicable diseases, female (% of female population)"
17959,SH.DTH.NCOM.MA.ZS,"Cause of death, by non-communicable diseases, male (% of male population)"
17960,SH.DTH.NCOM.ZS,"Cause of death, by non-communicable diseases (% of total)"
17961,SH.DTH.NMRT,Number of neonatal deaths
17962,SH.DTH.OCVD.ZS,"Cause of death, by other COVID-19 pandemic-related outcomes (% of total)"
17963,SH.DTH.STLB,Number of stillbirths
17964,SH.DYN.0509,"Probability of dying among children ages 5-9 years (per 1,000)"
17965,SH.DYN.0509.FE,"Probability of dying among children ages 5-9 years, female (per 1,000)"
17966,SH.DYN.0509.MA,"Probability of dying among children ages 5-9 years, male (per 1,000)"
17967,SH.DYN.0514,"Probability of dying at age 5-14 years (per 1,000 children age 5)"
17968,SH.DYN.1014,"Probability of dying among adolescents ages 10-14 years (per 1,000)"
17969,SH.DYN.1014.FE,"Probability of dying among adolescents ages 10-14 years, female (per 1,000)"
17970,SH.DYN.1014.MA,"Probability of dying among adolescents ages 10-14 years, male (per 1,000)"
17971,SH.DYN.1019,"Probability of dying among adolescents ages 10-19 years (per 1,000)"
17972,SH.DYN.1019.FE,"Probability of dying among adolescents ages 10-19 years, female (per 1,000)"
17973,SH.DYN.1019.MA,"Probability of dying among adolescents ages 10-19 years, male (per 1,000)"
17974,SH.DYN.1519,"Probability of dying among adolescents ages 15-19 years (per 1,000)"
17975,SH.DYN.1519.FE,"Probability of dying among adolescents ages 15-19 years, female (per 1,000)"
17976,SH.DYN.1519.MA,"Probability of dying among adolescents ages 15-19 years, male (per 1,000)"
17977,SH.DYN.2024,"Probability of dying among youth ages 20-24 years (per 1,000)"
17978,SH.DYN.2024.FE,"Probability of dying among youth ages 20-24 years, female (per 1,000)"
17979,SH.DYN.2024.MA,"Probability of dying among youth ages 20-24 years, male (per 1,000)"
17980,SH.DYN.AIDS,Adults (ages 15+) living with HIV
17981,SH.DYN.AIDS.DH,AIDS estimated deaths (UNAIDS estimates)
17982,SH.DYN.AIDS.FE.ZS,Women's share of population ages 15+ living with HIV (%)
17983,SH.DYN.AIDS.HG.ZS,"HIV prevalence rate, adult 15-49 years (%; high estimate)"
17984,SH.DYN.AIDS.LW.ZS,"HIV prevalence rate, adult 15-49 years (%; low estimate)"
17985,SH.DYN.AIDS.ZS,"Prevalence of HIV, total (% of population ages 15-49)"
17986,SH.DYN.CHLD.FE,"Mortality rate, female child (per 1,000 female children age one)"
17987,SH.DYN.CHLD.MA,"Mortality rate, male child (per 1,000 male children age one)"
17988,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)"
17989,SH.DYN.MORT.FE,"Mortality rate, under-5, female (per 1,000 live births)"
17990,SH.DYN.MORT.MA,"Mortality rate, under-5, male (per 1,000 live births)"
17991,SH.DYN.MORT.Q1,"Under-5 mortality rate (per 1,000 live births): Q1 (lowest)"
17992,SH.DYN.MORT.Q2,"Under-5 mortality rate (per 1,000 live births): Q2"
17993,SH.DYN.MORT.Q3,"Under-5 mortality rate (per 1,000 live births): Q3"
17994,SH.DYN.MORT.Q4,"Under-5 mortality rate (per 1,000 live births): Q4"
17995,SH.DYN.MORT.Q5,"Under-5 mortality rate (per 1,000 live births): Q5 (highest)"
17996,SH.DYN.NCOM.FE.ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)"
17997,SH.DYN.NCOM.MA.ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)"
17998,SH.DYN.NCOM.ZS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)"
17999,SH.DYN.NMRT,"Mortality rate, neonatal (per 1,000 live births)"
18000,SP.DYN.CONM.SA.ZS,"Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)"
18001,SP.DYN.CONM.ZS,"Contraceptive prevalence, any modern method (% of married women ages 15-49)"
18002,SP.DYN.CONU.AL.ZS,"Contraceptive prevalence, any method (% of all women ages 15-49)"
18003,SP.DYN.CONU.CDM.ZS,"Contraceptive use among married women 15-49 years old, condom (%)"
18004,SP.DYN.CONU.MDN.ZS,"Contraceptive use among married women 15-49 years old, modern method (%)"
18005,SP.DYN.CONU.Q1.ZS,Current use of contraception (any method) (% of married women): Q1 (lowest)
18006,SP.DYN.CONU.Q2.ZS,Current use of contraception (any method) (% of married women): Q2
18007,SP.DYN.CONU.Q3.ZS,Current use of contraception (any method) (% of married women): Q3
18008,SP.DYN.CONU.Q4.ZS,Current use of contraception (any method) (% of married women): Q4
18009,SP.DYN.CONU.Q5.ZS,Current use of contraception (any method) (% of married women): Q5 (highest)
18010,SP.DYN.CONU.SA.ZS,"Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)"
18011,SP.DYN.CONU.ZS,"Contraceptive prevalence, any method (% of married women ages 15-49)"
18012,SP.DYN.IMRT,Infant Mortality Rate (per thousand live births)
18013,SP.DYN.IMRT.FE.IN,"Mortality rate, infant, female (per 1,000 live births)"
18014,SP.DYN.IMRT.IN,"Mortality rate, infant (per 1,000 live births)"
18015,SP.DYN.IMRT.MA.IN,"Mortality rate, infant, male (per 1,000 live births)"
18016,SP.DYN.IMRT.Q1,"Infant mortality rate (per 1,000 live births): Q1 (lowest)"
18017,SP.DYN.IMRT.Q2,"Infant mortality rate (per 1,000 live births): Q2"
18018,SP.DYN.IMRT.Q3,"Infant mortality rate (per 1,000 live births): Q3"
18019,SP.DYN.IMRT.Q4,"Infant mortality rate (per 1,000 live births): Q4"
18020,SP.DYN.IMRT.Q5,"Infant mortality rate (per 1,000 live births): Q5 (highest)"
18021,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)"
18022,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)"
18023,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)"
18024,SP.DYN.LE60.FE.IN,"Life expectancy at age 60, female (years)"
18025,SP.DYN.LE60.MA.IN,"Life expectancy at age 60, male (years)"
18026,SP.DYN.SMAM.FE,"Age at first marriage, female"
18027,SP.DYN.SMAM.MA,"Age at first marriage, male"
18028,SP.DYN.TFRT,Total Fertility Rate (births per woman)
18029,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)"
18030,SP.DYN.TFRT.Q1, Total fertility rate (TFR) (births per woman): Q1 (lowest)
18031,SP.DYN.TFRT.Q2, Total fertility rate (TFR) (births per woman): Q2
18032,SP.DYN.TFRT.Q3, Total fertility rate (TFR) (births per woman): Q3
18033,SP.DYN.TFRT.Q4, Total fertility rate (TFR) (births per woman): Q4
18034,SP.DYN.TFRT.Q5, Total fertility rate (TFR) (births per woman): Q5 (highest)
18035,SP.DYN.TO65.FE.ZS,"Survival to age 65, female (% of cohort)"
18036,SP.DYN.TO65.MA.ZS,"Survival to age 65, male (% of cohort)"
18037,SP.DYN.WFRT,Wanted fertility rate (births per woman)
18038,SP.DYN.WFRT.Q1,Total wanted fertility rate (births per woman): Q1 (lowest)
18039,SP.DYN.WFRT.Q2,Total wanted fertility rate (births per woman): Q2
18040,SP.DYN.WFRT.Q3,Total wanted fertility rate (births per woman): Q3
18041,SP.DYN.WFRT.Q4,Total wanted fertility rate (births per woman): Q4
18042,SP.DYN.WFRT.Q5,Total wanted fertility rate (births per woman): Q5 (highest)
18043,SP.EXCHG.RATE.ICP,SP.EXCHG.RATE.ICP:Exchange Rate Value
18044,SP.FER.TOTL.ZR,Total Fertility Rate
18045,SP.HOU.FEMA.ZS,Female headed households (% of households with a female head)
18046,SP.M15.2024.FE.ZS,Women who were first married by age 15 (% of women ages 20-24)
18047,SP.M18.2024.FE.ZS,Women who were first married by age 18 (% of women ages 20-24)
18048,SP.MOR.INFA.ZT,Infant Mortality Rate (per 1000 infants)
18049,SP.MTR.1519.Q1.ZS,Teenage pregnancy and motherhood (% of women ages 15-19 who have had children or are currently pregnant): Q1 (lowest)
18050,SP.MTR.1519.Q2.ZS,Teenage pregnancy and motherhood (% of women ages 15-19 who have had children or are currently pregnant): Q2
18051,SP.MTR.1519.Q3.ZS,Teenage pregnancy and motherhood (% of women ages 15-19 who have had children or are currently pregnant): Q3
18052,SP.MTR.1519.Q4.ZS,Teenage pregnancy and motherhood (% of women ages 15-19 who have had children or are currently pregnant): Q4
18053,SP.MTR.1519.Q5.ZS,Teenage pregnancy and motherhood (% of women ages 15-19 who have had children or are currently pregnant): Q5 (highest)
18054,SP.MTR.1519.ZS,Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)
18055,SP.POP.0004.FE,"Population ages 00-04, female"
18056,SP.POP.0004.FE.5Y,"Population ages 00-04, female (% of female population)"
18057,SP.POP.0004.MA,"Population ages 00-04, male"
18058,SP.POP.0004.MA.5Y,"Population ages 00-04, male (% of male population)"
18059,SP.POP.0014.FE.IN,"Population ages 0-14, female"
18060,SP.POP.0014.FE.ZS,"Population ages 0-14, female (% of female population)"
18061,SP.POP.0014.MA.IN,"Population ages 0-14, male"
18062,SP.POP.0014.MA.ZS,"Population ages 0-14, male (% of male population)"
18063,SP.POP.0014.TO,"Population ages 0-14, total"
18064,SP.POP.0014.TO.ZS,Population ages 0-14 (% of total population)
18065,SP.POP.0024.TO.ZS,Population 0-24 (% of total population)
18066,SP.POP.0305.FE.UN,"Population, ages 3-5, female"
18067,SP.POP.0305.MA.UN,"Population, ages 3-5, male"
18068,SP.POP.0305.TO.UN,"Population, ages 3-5, total"
18069,SP.POP.0406.FE.UN,"Population, ages 4-6, female"
18070,SP.POP.0406.MA.UN,"Population, ages 4-6, male"
18071,SP.POP.0406.TO.UN,"Population, ages 4-6, total"
18072,SP.POP.0509.FE,"Population ages 05-09, female"
18073,SP.POP.0509.FE.5Y,"Population ages 05-09, female (% of female population)"
18074,SP.POP.0509.FE.UN,"Population, ages 5-9, female"
18075,SP.POP.0509.MA,"Population ages 05-09, male"
18076,SP.POP.0509.MA.5Y,"Population ages 05-09, male (% of male population)"
18077,SP.POP.0509.MA.UN,"Population, ages 5-9, male"
18078,SP.POP.0509.TO.UN,"Population, ages 5-9, total"
18079,SP.POP.0510.FE.UN,"Population, ages 5-10, female"
18080,SP.POP.0510.MA.UN,"Population, ages 5-10, male"
18081,SP.POP.0510.TO.UN,"Population, ages 5-10, total"
18082,SP.POP.0511.FE.UN,"Population, ages 5-11, female"
18083,SP.POP.0511.MA.UN,"Population, ages 5-11, male"
18084,SP.POP.0511.TO.UN,"Population, ages 5-11, total"
18085,SP.POP.0609.FE.UN,"Population, ages 6-9, female"
18086,SP.POP.0609.MA.UN,"Population, ages 6-9, male"
18087,SP.POP.0609.TO.UN,"Population, ages 6-9, total"
18088,SP.POP.0610.FE.UN,"Population, ages 6-10, female"
18089,SP.POP.0610.MA.UN,"Population, ages 6-10, male"
18090,SP.POP.0610.TO.UN,"Population, ages 6-10, total"
18091,SP.POP.0611.FE.UN,"Population, ages 6-11, female"
18092,SP.POP.0611.MA.UN,"Population, ages 6-11, male"
18093,SP.POP.0611.TO.UN,"Population, ages 6-11, total"
18094,SP.POP.0612.FE.UN,"Population, ages 6-12, female"
18095,SP.POP.0612.MA.UN,"Population, ages 6-12, male"
18096,SP.POP.0612.TO.UN,"Population, ages 6-12, total"
18097,SP.POP.0709.FE.UN,"Population, ages 7-9, female"
18098,SP.POP.0709.MA.UN,"Population, ages 7-9, male"
18099,SP.POP.0709.TO.UN,"Population, ages 7-9, total"
18100,SP.POP.0710.FE.UN,"Population, ages 7-10, female"
18101,SP.POP.0710.MA.UN,"Population, ages 7-10, male"
18102,SP.POP.0710.TO.UN,"Population, ages 7-10, total"
18103,SP.POP.0711.FE.UN,"Population, ages 7-11, female"
18104,SP.POP.0711.MA.UN,"Population, ages 7-11, male"
18105,SP.POP.0711.TO.UN,"Population, ages 7-11, total"
18106,SP.POP.0712.FE.UN,"Population, ages 7-12, female"
18107,SP.POP.0712.MA.UN,"Population, ages 7-12, male"
18108,SP.POP.0712.TO.UN,"Population, ages 7-12, total"
18109,SP.POP.0713.FE.UN,"Population, ages 7-13, female"
18110,SP.POP.0713.MA.UN,"Population, ages 7-13, male"
18111,SP.POP.0713.TO.UN,"Population, ages 7-13, total"
18112,SP.POP.1014.FE,"Population ages 10-14, female"
18113,SP.POP.1014.FE.5Y,"Population ages 10-14, female (% of female population)"
18114,SP.POP.1014.FE.UN,"Population, ages 10-14, female"
18115,SP.POP.1014.MA,"Population ages 10-14, male"
18116,SP.POP.1014.MA.5Y,"Population ages 10-14, male (% of male population)"
18117,SP.POP.1014.MA.UN,"Population, ages 10-14, male"
18118,SP.POP.1014.TO.UN,"Population, ages 10-14, total"
18119,SP.POP.1015.FE.UN,"Population, ages 10-15, female"
18120,SP.POP.1015.MA.UN,"Population, ages 10-15, male"
18121,SP.POP.1015.TO.UN,"Population, ages 10-15, total"
18122,SP.POP.1016.FE.UN,"Population, ages 10-16, female"
18123,SP.POP.1016.MA.UN,"Population, ages 10-16, male"
18124,SP.POP.1016.TO.UN,"Population, ages 10-16, total"
18125,SP.POP.1017.FE.UN,"Population, ages 10-17, female"
18126,SP.POP.1017.MA.UN,"Population, ages 10-17, male"
18127,SP.POP.1017.TO.UN,"Population, ages 10-17, total"
18128,SP.POP.1018.FE.UN,"Population, ages 10-18, female"
18129,SP.POP.1018.MA.UN,"Population, ages 10-18, male"
18130,SP.POP.1018.TO.UN,"Population, ages 10-18, total"
18131,SP.POP.1115.FE.UN,"Population, ages 11-15, female"
18132,SP.POP.1115.MA.UN,"Population, ages 11-15, male"
18133,SP.POP.1115.TO.UN,"Population, ages 11-15, total"
18134,SP.POP.1116.FE.UN,"Population, ages 11-16, female"
18135,SP.POP.1116.MA.UN,"Population, ages 11-16, male"
18136,SP.POP.1116.TO.UN,"Population, ages 11-16, total"
18137,SP.POP.1117.FE.UN,"Population, ages 11-17, female"
18138,SP.POP.1117.MA.UN,"Population, ages 11-17, male"
18139,SP.POP.1117.TO.UN,"Population, ages 11-17, total"
18140,SP.POP.1118.FE.UN,"Population, ages 11-18, female"
18141,SP.POP.1118.MA.UN,"Population, ages 11-18, male"
18142,SP.POP.1118.TO.UN,"Population, ages 11-18, total"
18143,SP.POP.1215.FE.UN,"Population, ages 12-15, female"
18144,SP.POP.1215.MA.UN,"Population, ages 12-15, male"
18145,SP.POP.1215.TO.UN,"Population, ages 12-15, total"
18146,SP.POP.1216.FE.UN,"Population, ages 12-16, female"
18147,SP.POP.1216.MA.UN,"Population, ages 12-16, male"
18148,SP.POP.1216.TO.UN,"Population, ages 12-16, total"
18149,SP.POP.1217.FE.UN,"Population, ages 12-17, female"
18150,SP.POP.1217.MA.UN,"Population, ages 12-17, male"
18151,SP.POP.1217.TO.UN,"Population, ages 12-17, total"
18152,SP.POP.1218.FE.UN,"Population, ages 12-18, female"
18153,SP.POP.1218.MA.UN,"Population, ages 12-18, male"
18154,SP.POP.1218.TO.UN,"Population, ages 12-18, total"
18155,SP.POP.1316.FE.UN,"Population, ages 13-16, female"
18156,SP.POP.1316.MA.UN,"Population, ages 13-16, male"
18157,SP.POP.1316.TO.UN,"Population, ages 13-16, total"
18158,SP.POP.1317.FE.UN,"Population, ages 13-17, female"
18159,SP.POP.1317.MA.UN,"Population, ages 13-17, male"
18160,SP.POP.1317.TO.UN,"Population, ages 13-17, total"
18161,SP.POP.1318.FE.UN,"Population, ages 13-18, female"
18162,SP.POP.1318.MA.UN,"Population, ages 13-18, male"
18163,SP.POP.1318.TO.UN,"Population, ages 13-18, total"
18164,SP.POP.1319.FE.UN,"Population, ages 13-19, female"
18165,SP.POP.1319.MA.UN,"Population, ages 13-19, male"
18166,SP.POP.1319.TO.UN,"Population, ages 13-19, total"
18167,SP.POP.1418.FE.UN,"Population, ages 14-18, female"
18168,SP.POP.1418.MA.UN,"Population, ages 14-18, male"
18169,SP.POP.1418.TO.UN,"Population, ages 14-18, total"
18170,SP.POP.1419.FE.UN,"Population, ages 14-19, female"
18171,SP.POP.1419.MA.UN,"Population, ages 14-19, male"
18172,SP.POP.1419.TO.UN,"Population, ages 14-19, total"
18173,SP.POP.1519.FE,"Population ages 15-19, female"
18174,SP.POP.1519.FE.5Y,"Population ages 15-19, female (% of female population)"
18175,SP.POP.1519.MA,"Population ages 15-19, male"
18176,SP.POP.1519.MA.5Y,"Population ages 15-19, male (% of male population)"
18177,SP.POP.1524.FE.UN,"Population, ages 15-24, female"
18178,SP.POP.1524.MA.UN,"Population, ages 15-24, male"
18179,SP.POP.1524.TO.UN,"Population, ages 15-24, total"
18180,SP.POP.1564.FE.IN,"Population ages 15-64, female"
18181,SP.POP.1564.FE.ZS,"Population ages 15-64, female (% of female population)"
18182,SP.POP.1564.IN,"Population aged 15-64, total"
18183,SP.POP.1564.IN.ZS,Population ages 15-64 (% of total)
18184,SP.POP.1564.MA.IN,"Population ages 15-64, male"
18185,SP.POP.1564.MA.ZS,"Population ages 15-64, male (% of male population)"
18186,SP.POP.1564.TO,"Population ages 15-64, total"
18187,SP.POP.1564.TO.ZS,Population ages 15-64 (% of total population)
18188,SP.POP.2024.FE,"Population ages 20-24, female"
18189,SP.POP.2024.FE.5Y,"Population ages 20-24, female (% of female population)"
18190,SP.POP.2024.MA,"Population ages 20-24, male"
18191,SP.POP.2024.MA.5Y,"Population ages 20-24, male (% of male population)"
18192,SP.POP.2529.FE,"Population ages 25-29, female"
18193,SP.POP.2529.FE.5Y,"Population ages 25-29, female (% of female population)"
18194,SP.POP.2529.MA,"Population ages 25-29, male"
18195,SP.POP.2529.MA.5Y,"Population ages 25-29, male (% of male population)"
